city,date,rate,district
Port Blair,2019-01-14,60.7,Andaman and Nicobar Islands
Port Blair,2019-01-16,60.87,Andaman and Nicobar Islands
Port Blair,2019-01-17,60.99,Andaman and Nicobar Islands
Port Blair,2019-01-18,61.05,Andaman and Nicobar Islands
Port Blair,2019-01-21,61.54,Andaman and Nicobar Islands
Port Blair,2019-01-22,61.65,Andaman and Nicobar Islands
Port Blair,2019-01-29,61.59,Andaman and Nicobar Islands
Port Blair,2019-01-31,61.5,Andaman and Nicobar Islands
Port Blair,2019-02-01,61.38,Andaman and Nicobar Islands
Port Blair,2019-02-05,60.97,Andaman and Nicobar Islands
Port Blair,2019-02-07,60.96,Andaman and Nicobar Islands
Port Blair,2019-02-08,60.91,Andaman and Nicobar Islands
Port Blair,2019-02-11,60.87,Andaman and Nicobar Islands
Port Blair,2019-02-14,60.92,Andaman and Nicobar Islands
Port Blair,2019-02-15,60.98,Andaman and Nicobar Islands
Port Blair,2019-02-18,61.35,Andaman and Nicobar Islands
Port Blair,2019-02-19,61.43,Andaman and Nicobar Islands
Port Blair,2019-02-22,61.67,Andaman and Nicobar Islands
Port Blair,2019-02-25,61.9,Andaman and Nicobar Islands
Port Blair,2019-02-26,61.98,Andaman and Nicobar Islands
Port Blair,2019-02-28,62.04,Andaman and Nicobar Islands
Port Blair,2019-03-01,62.1,Andaman and Nicobar Islands
Port Blair,2019-03-04,62.4,Andaman and Nicobar Islands
Port Blair,2019-03-05,62.46,Andaman and Nicobar Islands
Port Blair,2019-03-11,62.64,Andaman and Nicobar Islands
Port Blair,2019-03-12,62.6,Andaman and Nicobar Islands
Port Blair,2019-03-14,62.66,Andaman and Nicobar Islands
Port Blair,2019-03-15,62.72,Andaman and Nicobar Islands
Port Blair,2019-03-18,62.86,Andaman and Nicobar Islands
Port Blair,2019-03-19,62.92,Andaman and Nicobar Islands
Port Blair,2019-03-21,62.86,Andaman and Nicobar Islands
Port Blair,2019-03-22,62.9,Andaman and Nicobar Islands
Port Blair,2019-03-23,62.95,Andaman and Nicobar Islands
Port Blair,2019-03-24,62.99,Andaman and Nicobar Islands
Port Blair,2019-03-28,62.94,Andaman and Nicobar Islands
Port Blair,2019-04-01,62.93,Andaman and Nicobar Islands
Port Blair,2019-04-05,62.98,Andaman and Nicobar Islands
Port Blair,2019-04-08,62.93,Andaman and Nicobar Islands
Port Blair,2019-04-09,62.89,Andaman and Nicobar Islands
Port Blair,2019-04-12,62.93,Andaman and Nicobar Islands
Port Blair,2019-04-15,63.04,Andaman and Nicobar Islands
Port Blair,2019-04-16,63.0,Andaman and Nicobar Islands
Port Blair,2019-04-17,62.99,Andaman and Nicobar Islands
Port Blair,2019-04-20,63.06,Andaman and Nicobar Islands
Port Blair,2019-04-22,63.05,Andaman and Nicobar Islands
Port Blair,2019-04-25,63.07,Andaman and Nicobar Islands
Port Blair,2019-04-27,63.13,Andaman and Nicobar Islands
Port Blair,2019-04-29,63.12,Andaman and Nicobar Islands
Port Blair,2019-04-30,63.16,Andaman and Nicobar Islands
Port Blair,2019-05-02,63.11,Andaman and Nicobar Islands
Port Blair,2019-05-04,63.18,Andaman and Nicobar Islands
Port Blair,2019-05-05,63.06,Andaman and Nicobar Islands
Port Blair,2019-05-06,63.08,Andaman and Nicobar Islands
Port Blair,2019-05-09,62.95,Andaman and Nicobar Islands
Port Blair,2019-05-10,62.77,Andaman and Nicobar Islands
Port Blair,2019-05-11,62.37,Andaman and Nicobar Islands
Port Blair,2019-05-12,62.02,Andaman and Nicobar Islands
Port Blair,2019-05-13,61.77,Andaman and Nicobar Islands
Port Blair,2019-05-14,61.57,Andaman and Nicobar Islands
Port Blair,2019-05-17,61.05,Andaman and Nicobar Islands
Port Blair,2019-05-18,61.44,Andaman and Nicobar Islands
Port Blair,2019-05-20,61.52,Andaman and Nicobar Islands
Port Blair,2019-05-21,61.57,Andaman and Nicobar Islands
Port Blair,2019-05-23,61.62,Andaman and Nicobar Islands
Port Blair,2019-05-24,61.74,Andaman and Nicobar Islands
Port Blair,2019-05-25,61.86,Andaman and Nicobar Islands
Port Blair,2019-05-26,61.97,Andaman and Nicobar Islands
Port Blair,2019-05-27,62.06,Andaman and Nicobar Islands
Port Blair,2019-05-28,62.13,Andaman and Nicobar Islands
Port Blair,2019-05-30,62.08,Andaman and Nicobar Islands
Port Blair,2019-05-31,62.02,Andaman and Nicobar Islands
Port Blair,2019-06-01,61.97,Andaman and Nicobar Islands
Port Blair,2019-06-02,61.87,Andaman and Nicobar Islands
Port Blair,2019-06-03,61.73,Andaman and Nicobar Islands
Port Blair,2019-06-04,61.67,Andaman and Nicobar Islands
Port Blair,2019-06-06,61.54,Andaman and Nicobar Islands
Port Blair,2019-06-07,61.43,Andaman and Nicobar Islands
Port Blair,2019-06-10,61.0,Andaman and Nicobar Islands
Port Blair,2019-06-13,60.94,Andaman and Nicobar Islands
Port Blair,2019-06-14,60.79,Andaman and Nicobar Islands
Port Blair,2019-06-15,60.64,Andaman and Nicobar Islands
Port Blair,2019-06-16,60.59,Andaman and Nicobar Islands
Port Blair,2019-06-24,60.69,Andaman and Nicobar Islands
Port Blair,2019-06-27,60.86,Andaman and Nicobar Islands
Port Blair,2019-06-28,60.9,Andaman and Nicobar Islands
Port Blair,2019-06-29,60.99,Andaman and Nicobar Islands
Port Blair,2019-06-30,61.07,Andaman and Nicobar Islands
Port Blair,2019-07-01,61.1,Andaman and Nicobar Islands
Port Blair,2019-07-02,61.14,Andaman and Nicobar Islands
Port Blair,2019-07-08,63.18,Andaman and Nicobar Islands
Port Blair,2019-07-09,63.13,Andaman and Nicobar Islands
Port Blair,2019-07-14,63.28,Andaman and Nicobar Islands
Port Blair,2019-07-15,63.39,Andaman and Nicobar Islands
Port Blair,2019-07-19,63.51,Andaman and Nicobar Islands
Port Blair,2019-07-25,63.56,Andaman and Nicobar Islands
Port Blair,2019-07-26,63.46,Andaman and Nicobar Islands
Port Blair,2019-07-27,63.42,Andaman and Nicobar Islands
Port Blair,2019-07-28,63.33,Andaman and Nicobar Islands
Port Blair,2019-07-29,63.21,Andaman and Nicobar Islands
Port Blair,2019-07-30,63.1,Andaman and Nicobar Islands
Port Blair,2019-08-01,63.05,Andaman and Nicobar Islands
Port Blair,2019-08-02,62.98,Andaman and Nicobar Islands
Port Blair,2019-08-03,62.93,Andaman and Nicobar Islands
Port Blair,2019-08-05,62.72,Andaman and Nicobar Islands
Port Blair,2019-08-06,62.64,Andaman and Nicobar Islands
Port Blair,2019-08-08,62.6,Andaman and Nicobar Islands
Port Blair,2019-08-10,62.48,Andaman and Nicobar Islands
Port Blair,2019-08-11,62.4,Andaman and Nicobar Islands
Port Blair,2019-08-18,62.33,Andaman and Nicobar Islands
Port Blair,2019-08-19,62.28,Andaman and Nicobar Islands
Port Blair,2019-08-24,62.34,Andaman and Nicobar Islands
Port Blair,2019-08-25,66.23,Andaman and Nicobar Islands
